L,mc_iter,mode_index,eigenvalue_magnitude,eigenvalue_real,eigenvalue_imag,mode_type,spatial_dim,num_timesteps,N_cols,num_modes,max_rank,signal_eigenvalue_magnitude,frequency_separation,snr_db,top_amplitude,noise_mode,random_seed
82,159,5,0.9831903597661789,0.8392079779851858,0.5122433535178023,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82355
82,159,6,0.969637271770286,0.9597806231250188,-0.13790429391383754,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82355
82,160,3,0.9840743215862277,-0.6106585066614579,0.771685466137203,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82356
82,160,4,0.9710812653182251,-0.43035170282929336,-0.8705149256181498,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82356
82,160,5,0.9630340927405114,0.07724527524885462,-0.9599311596319127,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82356
82,160,6,0.9290573264916524,0.8993863967316855,-0.23291978293354987,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82356
82,161,3,0.8943168853868563,-0.7812095456828999,-0.4353324444857798,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82357
82,161,4,0.7644774061677263,-0.748789749488135,-0.15407665495600173,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82357
82,161,5,0.9568126271920783,0.8846622313824088,-0.3645039642030029,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82357
82,161,6,0.9886391711429026,0.9462305823801339,-0.2864526063534384,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82357
82,162,3,0.986223895732323,-0.7696026530042983,-0.6167246784442678,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82358
82,162,4,0.9951558823991049,-0.5127488306236976,-0.8528914743198994,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82358
82,162,5,0.9840853598186535,-0.0897475013707027,-0.9799843781444297,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82358
82,162,6,0.9537075028773359,0.9046757085335375,-0.30186066890846397,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82358
82,163,0,0.9074683815658504,-0.13119239881235722,-0.897935085646843,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82359
82,163,4,0.9925463409086833,-0.40288728517174094,0.907099814958729,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82359
82,163,5,0.9916528007119713,0.19707235476257653,0.9718733272130838,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82359
82,163,6,0.9717976702864094,0.9708826512330981,0.04216146947964537,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82359
82,164,3,0.9786090525626638,-0.9737112794702955,-0.09778559193416454,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82360
82,164,4,0.7510234864482033,0.6775417074896888,-0.32399616017596816,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82360
82,164,5,0.9849044053601167,-0.326258331745847,0.9292966096269705,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82360
82,164,6,0.9645200673673352,0.27909719118193277,0.9232571246563139,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82360
82,165,0,0.9954366637083482,-0.8102392940843199,-0.5782788581441916,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82361
82,165,4,0.982651839340424,0.8016812719099267,-0.5682532671511892,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82361
82,165,5,0.8968497096396104,0.8817853593426801,0.16368867318649252,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82361
82,165,6,0.9740361144811281,0.8918882812212833,0.3915119999867674,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82361
82,166,3,0.9198094288696164,-0.6302180407270956,0.6699810494182283,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82362
82,166,4,0.986709793261175,-0.97441163429877,-0.1553002996156502,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82362
82,166,5,0.986978609662271,-0.6924455842310059,-0.7033106630855603,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82362
82,166,6,0.23143116461463567,0.23104965621932066,-0.013283083821927399,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82362
82,167,3,0.967839936660683,0.9251632527111492,-0.28423071408326217,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82363
82,167,4,0.4755661106296635,0.4370658902599217,-0.18744741436127452,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82363
82,167,5,0.8708307089485393,0.009383008210717145,0.8707801575625923,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82363
82,167,6,0.9826668977811394,0.7779602223426655,0.600343338804853,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82363
82,168,3,0.9879135930607208,0.9052825793868855,-0.3955208196957155,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82364
82,168,4,0.9926828973655237,-0.8890012464713286,0.4416968626721666,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82364
82,168,5,0.9725091062902491,-0.6115879448691423,0.75613103858273,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82364
82,168,6,0.9912965282072751,0.5371213760975992,0.8331683108321022,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82364
82,169,0,0.9622888539470887,0.8562313095786791,-0.4391671469133154,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82365
82,169,1,0.9270943979633401,0.8656312323127296,-0.3319436584418406,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82365
82,169,5,0.9921437667961533,0.11016771527238275,0.9860082801397376,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82365
82,169,6,0.963565576413432,0.47416677352680336,0.838823277533552,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82365
82,170,3,0.9261817798701144,-0.025652880664260802,-0.9258264519212002,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82366
82,170,4,0.9068217566809748,-0.8161636870035863,-0.3952246632064871,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82366
82,170,5,0.9831788392050047,-0.9821775406373457,-0.04436111504544952,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82366
82,170,6,0.9105004331623373,-0.6329540920998047,0.6545075676284544,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82366
82,171,3,0.9455228609633985,-0.6056852793473534,0.7260570383835754,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82367
82,171,4,0.9809566567226259,-0.37733104077909846,-0.905481776753676,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82367
82,171,5,0.9831436393410585,0.22122522219534935,-0.9579304863305059,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82367
82,171,6,0.9863162340463126,0.8839629720461423,-0.4375262021806825,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82367
82,172,3,0.9772202368484492,-0.3042860584118103,0.9286384581538412,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82368
82,172,4,0.9572942109609093,0.41024081729912343,-0.8649362278000715,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82368
82,172,5,0.9951339573993057,-0.06519754067780247,-0.9929959082789666,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82368
82,172,6,0.774629819893213,0.5930505373567623,0.49833966128399526,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82368
82,173,0,0.9788141171367758,-0.845367869587793,-0.49338650262734407,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82369
82,173,1,0.9271954064881475,-0.9121633404061529,0.16628097375168926,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82369
82,173,2,0.9867330512514513,-0.09401742602437413,0.9822437772955096,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82369
82,173,6,0.953539714754525,0.8746601691070688,0.3797467263739541,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82369
82,174,0,0.9917602403969517,-0.830352814132824,-0.542312251838292,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82370
82,174,1,0.982786021173378,-0.7004975738900018,0.6893268545385569,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82370
82,174,5,0.9923725827692763,0.8053072006436713,-0.5798996944503574,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82370
82,174,6,0.9880522161848041,0.9532348264417697,-0.2599818216072658,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82370
82,175,3,0.9912427707406675,-0.35448127563917037,0.9256917714697813,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82371
82,175,4,0.9853489900465507,0.4727356417484098,-0.8645424484699851,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82371
82,175,5,0.9875395601077006,0.8924783975897385,0.4227489711558903,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82371
82,175,6,0.9527914134017953,0.9526474991032169,0.016559586485690166,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82371
82,176,3,0.9802905025999095,-0.5396272959740457,-0.8183959010939161,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82372
82,176,4,0.9801354779919392,0.07079848985717264,0.9775751270630975,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82372
82,176,5,0.973400288841045,0.9372665780459527,-0.2627536564804761,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82372
82,176,6,0.9891251113670596,0.9760180572253265,-0.16049061625838787,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82372
82,177,0,0.8581888074076841,-0.727674050621626,-0.4549489039570691,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82373
82,177,1,0.9906565218654094,-0.5057912809702271,0.8518072108223593,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82373
82,177,5,0.9824816362463622,0.47650256731507773,-0.8591946629859086,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82373
82,177,6,0.9931090964862127,0.8627852845777507,0.49179999007701425,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82373
82,178,3,0.9896535666406897,-0.8595210691414567,-0.49054838055645955,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82374
82,178,4,0.9561431339698439,-0.10460200759169166,-0.9504041838320486,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82374
82,178,5,0.9799876547638958,0.6710733409331854,-0.7141683096990608,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82374
82,178,6,0.9756047753508964,0.43525025132808326,-0.8731333783599808,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82374
82,179,0,0.990272075507395,-0.9753633035481489,0.1711876444763628,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82375
82,179,1,0.9556861813310787,-0.9539977033645883,-0.05678432144765372,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82375
82,179,5,0.9928103916106907,0.5305664529855618,0.839149398293589,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82375
82,179,6,0.9841202288123764,0.9841142612924102,-0.0034271677253702344,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82375
82,180,3,0.9770900038023755,-0.7319038753900228,-0.6473187721050518,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82376
82,180,4,0.98713054705139,-0.6402663714886868,0.7513226274129426,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82376
82,180,5,0.989119214580283,-0.8457956635733256,0.5128221096369321,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82376
82,180,6,0.9331753919379993,0.7805707996732971,-0.5113956773536787,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82376
82,181,3,0.8961525995179543,0.028412474773870194,-0.8957020782045843,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82377
82,181,4,0.9855362679464418,-0.8480421669268824,0.5021018009843804,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82377
82,181,5,0.7406465248797137,-0.2914354790704672,0.680898403842573,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82377
82,181,6,0.9905114301147916,-0.3929743536012408,0.9092216729707541,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82377
82,182,3,0.9283611584430459,-0.8656852361756167,-0.33532597926984586,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82378
82,182,4,0.9449732712715572,0.7010402214336703,-0.6336537629888254,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82378
82,182,5,0.8978293057844503,0.38259148596468173,-0.8122322433840735,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82378
82,182,6,0.9922813680175652,-0.49504501971832693,-0.8599725238441585,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82378
82,183,3,0.9681052974682346,-0.1811412758295985,0.9510077313970083,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82379
82,183,4,0.9757680996356946,-0.7760528843756144,-0.5914941292345546,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82379
82,183,5,0.9915596161406992,0.08891486759066915,-0.9875649946623385,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82379
82,183,6,0.9934259797438201,0.4786835586666759,-0.8704925202965135,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82379
82,184,0,0.981043550574808,-0.9719054895607926,-0.1335895485658286,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82380
82,184,1,0.9753509261872508,-0.9085710296208568,-0.35469439430025385,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82380
82,184,5,0.4849071281757158,0.40224824072713206,0.27079748113220564,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82380
82,184,6,0.9865490625707126,0.9849491628649906,-0.056162259843297875,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82380
82,185,0,0.9764351180424816,0.3533357811722666,-0.9102633495258498,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82381
82,185,1,0.9861201307736867,-0.8961443345316255,0.4115315832399535,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82381
82,185,2,0.9882962821998437,-0.523342636249258,0.8383567417834187,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82381
82,185,6,0.9811886041162233,0.8984140193977069,0.39444052352312836,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82381
82,186,3,0.9578369413935697,-0.947107623702546,-0.14296417531222816,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82382
82,186,4,0.9556903623963181,-0.9077022442878047,-0.299032948840238,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82382
82,186,5,0.9842041822752359,0.9373496913726277,-0.30005570898035827,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82382
82,186,6,0.9704855623298541,0.8455738101641339,0.4762847449322749,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82382
82,187,0,0.9902841528849556,-0.9436626537593714,0.3002723752776716,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82383
82,187,4,0.8839621548124995,0.15075831797219302,0.871011492865021,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82383
82,187,5,0.9567228471755025,0.046020870758933845,-0.955615344038693,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82383
82,187,6,0.9547367402502585,0.9225493384366046,-0.24581489241677928,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82383
82,188,3,0.9861371354177875,-0.40355211350947195,0.8997844972725626,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82384
82,188,4,0.984491569636276,-0.8870717904832719,-0.42699799673265515,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82384
82,188,5,0.9005383664510456,-0.8910510095479265,-0.13037426062662336,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82384
82,188,6,0.9844459161991864,0.9700014861403379,-0.16802047139200457,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82384
82,189,3,0.986541568539588,0.8273234900078527,-0.5374012554300345,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82385
82,189,4,0.8977994280529764,-0.3230207608733226,-0.8376761910530054,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82385
82,189,5,0.9802439573737964,-0.9235589003220284,0.32850749398424245,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82385
82,189,6,0.9887957944134567,-0.6531878862465674,0.7423359807462389,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82385
82,190,0,0.9703743553312465,-0.9693745885801802,0.04403744428935874,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82386
82,190,1,0.8813965163803741,-0.65892157605003,-0.5853906180519153,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82386
82,190,5,0.9417190852231654,0.9416974635150286,-0.006381432669619304,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82386
82,190,6,0.9671092390303502,0.8245083733112595,0.5054564497140024,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82386
82,191,3,0.9810479181317935,-0.1418092085068392,0.9707446451324827,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82387
82,191,4,0.9905111078245723,-0.9510409425970828,-0.2768273473266576,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82387
82,191,5,0.9446289481261949,0.5460567595557211,-0.7708085786896167,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82387
82,191,6,0.9931129333284417,0.941320522979936,-0.3165264149498457,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82387
82,192,0,0.9869154777201495,-0.272890158231921,-0.9484371996625545,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82388
82,192,1,0.993086519240686,0.7005653594479143,-0.70386718337993,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82388
82,192,2,0.9554474103159046,-0.8454324224786367,0.4451109669523687,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82388
82,192,6,0.8796171626996862,0.552156130534164,0.6847261937660815,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82388
82,193,0,0.9800124440853062,-0.1606786595095378,-0.9667506187948748,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82389
82,193,1,0.9856067586677885,-0.9790529044062948,0.11347287387399313,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82389
82,193,5,0.8664658558372752,0.4194702013164362,0.7581608203668734,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82389
82,193,6,0.9557630612380968,0.9429049878147844,-0.15624728215626427,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82389
82,194,0,0.9637673892503412,-0.9480551647751607,-0.1733175845826428,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82390
82,194,1,0.9756355021956328,0.5441826502611499,-0.8097714963489859,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82390
82,194,2,0.9450693945565135,0.9407641050431492,0.09010582217469361,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82390
82,194,6,0.9836553606683927,0.6220654727648759,0.7619792754173025,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82390
82,195,3,0.9914490889449376,0.07353232674647343,-0.9887185104431881,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82391
82,195,4,0.9867714123406416,-0.9627407339558242,-0.21644421774430828,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82391
82,195,5,0.9675686298759169,-0.9113957128384157,-0.32487983646221436,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82391
82,195,6,0.9850495294554932,0.5397022417431426,0.8240413009903782,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82391
82,196,3,0.9326829511013327,0.7715812354878552,-0.5239846222153145,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82392
82,196,4,0.9123478860431823,-0.9046232916420132,0.11847094743536439,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82392
82,196,5,0.8200493008927575,-0.8156789316559876,0.08455020016089314,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82392
82,196,6,0.7169049451091384,0.2548327548430344,0.6700842987125177,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82392
82,197,3,0.8420116559799916,-0.366095379309166,-0.758259719393458,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82393
82,197,4,0.9616496793952818,-0.8045159681478393,-0.5268056215305535,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82393
82,197,5,0.8511976174072128,-0.7492726268082286,0.40389096869775726,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82393
82,197,6,0.9842890690992404,-0.15815040884704637,0.9715006020223361,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82393
82,198,0,0.9941775205159442,-0.7398802314908612,-0.664052848309726,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82394
82,198,4,0.7327876967492073,-0.4370897398273639,0.5881584547081301,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82394
82,198,5,0.9422577878708969,-0.009664748851164695,0.9422082208477063,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82394
82,198,6,0.9263447969486528,0.916389848123452,-0.1354412385136715,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82394
82,199,0,0.9952684627870084,-0.06526772866398467,-0.9931260930080628,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82395
82,199,1,0.88704958681278,-0.8326874806416715,0.3057589394397974,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82395
82,199,2,0.9287343996751584,0.00206166794750659,0.9287321113567952,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82395
82,199,6,0.9865290986417875,0.9245354978864236,0.3442001970000605,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82395
82,200,3,0.9903100101109978,-0.4103112467911701,0.9013093791161392,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82396
82,200,4,0.9052308999688095,-0.8835424107023454,-0.19696647112802979,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82396
82,200,5,0.985280764650085,0.4955341961175756,-0.8516008722797106,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82396
82,200,6,0.9845381836260026,0.9841744724232648,-0.02675897696057945,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82396
82,201,3,0.9853521800163113,-0.18481080435278657,0.9678656338859094,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82397
82,201,4,0.9774950444811179,-0.8712160402262819,-0.44325971307753703,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82397
82,201,5,0.9942429777527126,0.2742994915037118,-0.955656260258565,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82397
82,201,6,0.9854226892255047,0.513378245773455,-0.8411305803542015,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82397
82,202,0,0.9797544154398419,-0.9219684279878504,0.3315010292102849,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82398
82,202,2,0.9076665807347999,0.12131175689720752,0.8995232511843793,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82398
82,202,4,0.9679200954608944,0.8240180158053606,0.5078027381033146,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82398
82,202,6,0.9653962570289598,0.5772738512687836,0.7737860387257137,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82398
82,203,3,0.9847412409334033,-0.18239140780683505,0.9677027880260034,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82399
82,203,4,0.9937712345587307,-0.9605637045764006,0.25475210712935226,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82399
82,203,5,0.9877501948714511,-0.7204388376805719,-0.675735398384646,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82399
82,203,6,0.9798750522201527,0.35278526970672247,-0.9141650132450936,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82399
82,204,3,0.8494605602466734,0.7358053671355571,-0.42446873278146197,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82400
82,204,4,0.9222056377107218,-0.7189972741501418,-0.5774999203377476,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82400
82,204,5,0.98665154654792,-0.8624435021370407,-0.47924156740311935,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82400
82,204,6,0.9251675051042565,0.06711174945363273,0.9227301477604962,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82400
82,205,3,0.9563977330789208,-0.8129642918776969,0.5037714600593145,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82401
82,205,4,0.9839941092904122,-0.4160607316996884,-0.8917050379221548,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82401
82,205,5,0.9434990345183629,0.4044655297888834,-0.8524072168568736,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82401
82,205,6,0.9845738136482027,0.9809615474545531,0.08426171691423301,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82401
82,206,0,0.9826007197952994,-0.4707124706995873,-0.8625160546158726,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82402
82,206,1,0.9862531926229349,0.6570769630399373,-0.7354897855178851,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82402
82,206,5,0.9886433025265265,0.9600254754571854,0.23614966886227481,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82402
82,206,6,0.9318920706279568,0.7693782939770623,0.5258135335422682,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82402
82,207,0,0.9921896089633992,-0.9886116822965318,-0.08418528233464871,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82403
82,207,4,0.9436714633717431,-0.35219456430954565,0.8754854765517109,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82403
82,207,5,0.9770482658008143,0.5837772335067454,0.7834714132267938,spurious,45,280,198,3,7,0.99,0.02,40.0,1.0,gaussian,82403
