trial_id,component_id,is_true,exact_mode_norm,ssl_clean,ssl_perturbed,esl,rsln_clean,rsln_perturbed,reln,snr_db,noise_model
6,13,0,0.992933893,0.992894905,0.992895081,0.042699745,0.999960734,0.999960911,0.043003613,10,gaussian
6,14,0,0.997340408,0.997301173,0.997299282,0.019093033,0.999960661,0.999958764,0.019143948,10,gaussian
7,0,0,0.996320942,0.996299056,0.996302297,0.026500932,0.999978033,0.999981286,0.02659879,10,gaussian
7,1,0,0.998920071,0.998904488,0.998903557,0.016400502,0.999984399,0.999983467,0.016418232,10,gaussian
7,2,0,0.996358097,0.996341716,0.996339493,0.01925477,0.999983559,0.999981328,0.019325151,10,gaussian
7,3,0,0.995774133,0.995744396,0.995742214,0.014864863,0.999970137,0.999967946,0.014927946,10,gaussian
7,4,0,0.996824477,0.996782948,0.996784365,0.047896265,0.999958339,0.99995976,0.048048845,10,gaussian
7,5,0,0.996010426,0.99590053,0.995894844,0.021959916,0.999889664,0.999883955,0.022047877,10,gaussian
7,6,0,0.997346618,0.997322016,0.997321432,0.053907556,0.999975333,0.999974747,0.054050974,10,gaussian
7,7,0,0.992203521,0.992148087,0.992144392,0.051911314,0.99994413,0.999940406,0.05231922,10,gaussian
7,8,0,0.99445544,0.994361176,0.994352387,0.053027658,0.999905211,0.999896372,0.053323312,10,gaussian
7,9,0,0.994859258,0.994431551,0.994595215,0.020601449,0.999570083,0.999734593,0.020707903,10,gaussian
7,10,1,0.960029547,0.008815734,0.000443763,0.0004011,0.009182774,0.000462238,0.0004178,10,gaussian
7,11,1,0.961525571,0.011929999,0.000577629,0.000502367,0.012407365,0.000600743,0.000522469,10,gaussian
7,12,1,0.961818816,0.009903645,0.000507316,0.000364242,0.010296789,0.000527455,0.000378701,10,gaussian
7,13,1,0.96109506,0.011579284,0.000630653,0.000536712,0.012048011,0.000656182,0.000558438,10,gaussian
7,14,1,0.960650996,0.013393399,0.000661245,0.000533218,0.013942003,0.00068833,0.000555058,10,gaussian
8,0,0,0.993012663,0.992986904,0.992982148,0.10653709,0.99997406,0.99996927,0.107286738,10,gaussian
8,1,0,0.997879038,0.997861917,0.99786584,0.099961729,0.999982842,0.999986774,0.100174194,10,gaussian
8,2,0,0.995080787,0.995068554,0.995070617,0.092691651,0.999987707,0.99998978,0.093149875,10,gaussian
8,3,0,0.997065418,0.99703094,0.997031961,0.013943296,0.99996542,0.999966445,0.013984334,10,gaussian
8,4,0,0.995415767,0.995388977,0.995386584,0.036133131,0.999973087,0.999970682,0.036299537,10,gaussian
8,5,0,0.992484506,0.992470424,0.992473522,0.417019951,0.999985812,0.999988933,0.420177795,10,gaussian
8,6,0,0.998113467,0.998047715,0.998041818,0.016523482,0.999934124,0.999928216,0.016554713,10,gaussian
8,7,0,0.996941013,0.996888052,0.996871525,0.028299096,0.999946876,0.999930298,0.028385929,10,gaussian
8,8,0,0.989521686,0.989314151,0.98935489,0.229053145,0.999790267,0.999831438,0.231478651,10,gaussian
8,9,1,0.959430609,0.013104138,0.000509391,0.00046552,0.013658245,0.000530931,0.000485205,10,gaussian
8,10,1,0.962057519,0.018100914,0.000679851,0.000585547,0.018814794,0.000706663,0.00060864,10,gaussian
8,11,1,0.960903969,0.021872905,0.000757039,0.000641477,0.022762842,0.000787841,0.000667576,10,gaussian
8,12,1,0.960584768,0.012180898,0.000577513,0.000455131,0.012680711,0.000601209,0.000473806,10,gaussian
8,13,1,0.960725162,0.017655827,0.000744681,0.000614121,0.018377605,0.000775124,0.000639226,10,gaussian
8,14,0,0.996101186,0.995272308,0.995373126,0.041432109,0.999167878,0.99926909,0.041594278,10,gaussian
9,0,0,0.992242671,0.992216389,0.992216932,0.141936983,0.999973513,0.999974059,0.143046643,10,gaussian
9,1,0,0.994948358,0.994909067,0.994913059,0.067293296,0.999960509,0.999964522,0.067634964,10,gaussian
9,2,0,0.99855865,0.998528582,0.998532408,0.015141057,0.999969889,0.999973721,0.015162912,10,gaussian
9,3,0,0.998639414,0.998605168,0.998608196,0.033358224,0.999965707,0.99996874,0.033403673,10,gaussian
9,4,0,0.993268097,0.993225421,0.993221729,0.122071423,0.999957035,0.999953318,0.122898766,10,gaussian
9,5,0,0.993534283,0.993500933,0.993505843,0.313376917,0.999966433,0.999971375,0.315416309,10,gaussian
9,6,0,0.996032296,0.995935901,0.995936992,0.051558183,0.999903221,0.999904316,0.051763566,10,gaussian
9,7,0,0.99805972,0.997916411,0.99792846,0.012136504,0.999856412,0.999868485,0.012160098,10,gaussian
9,8,1,0.960468513,0.009575898,0.000480004,0.000424733,0.009970028,0.00049976,0.000442215,10,gaussian
9,9,1,0.96122317,0.01393922,0.000706446,0.000607345,0.014501544,0.000734944,0.000631846,10,gaussian
9,10,1,0.961623833,0.013953771,0.000734671,0.000616077,0.014510633,0.00076399,0.000640663,10,gaussian
9,11,1,0.962045998,0.012902649,0.000688417,0.000569907,0.013411675,0.000715576,0.00059239,10,gaussian
9,12,1,0.961060265,0.010733866,0.00049879,0.000419347,0.011168775,0.000519,0.000436338,10,gaussian
9,13,0,0.997884861,0.997664115,0.99767059,0.012651477,0.999778787,0.999785274,0.012678294,10,gaussian
9,14,0,0.997023048,0.9966149,0.996568964,0.026361618,0.999590633,0.99954456,0.02644033,10,gaussian
10,0,0,0.993437018,0.993402511,0.993404414,0.086889259,0.999965265,0.99996718,0.087463279,10,gaussian
10,1,0,0.994801629,0.994774147,0.994773964,0.028303643,0.999972374,0.99997219,0.028451545,10,gaussian
10,2,0,0.998549381,0.998542701,0.998542708,0.018301021,0.99999331,0.999993317,0.018327607,10,gaussian
10,3,0,0.996402083,0.996376337,0.996378243,0.017386763,0.999974161,0.999976074,0.017449545,10,gaussian
10,4,0,0.997385932,0.99730885,0.997300639,0.018739345,0.999922715,0.999914483,0.01878846,10,gaussian
10,5,1,0.959520707,0.010197244,0.00052593,0.000456756,0.010627435,0.000548118,0.000476026,10,gaussian
10,6,1,0.9605379,0.011304147,0.000709628,0.000600318,0.011768559,0.000738781,0.000624981,10,gaussian
10,7,1,0.960098133,0.014447747,0.000799991,0.000654023,0.015048198,0.000833239,0.000681205,10,gaussian
10,8,1,0.960073474,0.015339794,0.000838379,0.000636165,0.015977729,0.000873245,0.000662621,10,gaussian
10,9,1,0.959823026,0.010577279,0.000697241,0.000457247,0.011020031,0.000726427,0.000476387,10,gaussian
10,10,0,0.993905442,0.992518353,0.992427796,0.025428295,0.998604405,0.998513293,0.025584219,10,gaussian
10,11,0,0.997300151,0.997263331,0.997261515,0.024730766,0.999963081,0.999961259,0.024797716,10,gaussian
10,12,0,0.991836617,0.991788025,0.991773172,0.408167452,0.999951008,0.999936033,0.411526904,10,gaussian
10,13,0,0.995967012,0.995929879,0.995928309,0.040144434,0.999962717,0.999961141,0.040306991,10,gaussian
10,14,0,0.998410503,0.998346103,0.998352364,0.042758073,0.999935498,0.999941769,0.042826145,10,gaussian
11,0,0,0.995571191,0.995564301,0.99556456,0.011030628,0.99999308,0.99999334,0.011079698,10,gaussian
11,1,0,0.995249069,0.995222301,0.995221429,0.075765308,0.999973104,0.999972228,0.076126982,10,gaussian
11,2,0,0.996092764,0.996033396,0.996038673,0.033187187,0.999940399,0.999945697,0.033317365,10,gaussian
11,3,0,0.997267688,0.997250059,0.997251593,0.053689186,0.999982323,0.999983862,0.053836283,10,gaussian
11,4,0,0.99568297,0.995667024,0.995669173,0.029312622,0.999983985,0.999986143,0.029439714,10,gaussian
11,5,0,0.995602704,0.995554646,0.995548389,0.022449024,0.999951729,0.999945445,0.022548175,10,gaussian
11,6,0,0.996032762,0.995966938,0.995981849,0.016747035,0.999933914,0.999948884,0.016813739,10,gaussian
11,7,0,0.994485374,0.994455329,0.994453722,0.030347708,0.999969788,0.999968172,0.030515992,10,gaussian
11,8,1,0.960278779,0.011025636,0.000501966,0.000464498,0.011481703,0.000522729,0.000483712,10,gaussian
11,9,1,0.960561173,0.01538313,0.000655779,0.000610151,0.016014732,0.000682704,0.000635203,10,gaussian
11,10,1,0.961599799,0.017412772,0.000731626,0.000654301,0.018108128,0.000760843,0.00068043,10,gaussian
11,11,1,0.961341201,0.011191306,0.000489688,0.000429955,0.011641347,0.000509381,0.000447245,10,gaussian
11,12,1,0.960426437,0.014685644,0.000692221,0.000623548,0.015290754,0.000720743,0.00064924,10,gaussian
11,13,0,0.993170015,0.992983996,0.992974684,0.023922243,0.999812702,0.999803325,0.024086755,10,gaussian
11,14,0,0.99922036,0.998898709,0.998922404,0.020757758,0.999678098,0.999701811,0.020773955,10,gaussian
12,0,0,0.993151879,0.99313002,0.993125605,0.074418418,0.999977991,0.999973545,0.074931558,10,gaussian
12,1,0,0.997095325,0.997084605,0.997081921,0.021539967,0.999989249,0.999986558,0.021602716,10,gaussian
12,2,0,0.994421367,0.994410867,0.994411249,0.081209245,0.999989441,0.999989825,0.081664823,10,gaussian
12,3,0,0.995589171,0.995571078,0.995573661,0.072130422,0.999981827,0.999984421,0.072449986,10,gaussian
12,4,0,0.994467959,0.994452404,0.994449621,0.125732022,0.999984359,0.99998156,0.126431446,10,gaussian
12,5,0,0.997173901,0.997150902,0.997154116,0.019718246,0.999976936,0.999980159,0.01977413,10,gaussian
12,6,0,0.995235133,0.995176416,0.995190711,0.023243411,0.999941002,0.999955365,0.023354693,10,gaussian
12,7,0,0.992059376,0.991996578,0.991960726,0.05950716,0.999936699,0.999900561,0.059983466,10,gaussian
12,8,0,0.997775298,0.997678448,0.997670354,0.022082373,0.999902934,0.999894822,0.022131609,10,gaussian
12,9,1,0.960830476,0.009141765,0.000493283,0.00041262,0.009514441,0.000513392,0.000429441,10,gaussian
12,10,1,0.960370114,0.013452064,0.000723861,0.000578397,0.014007167,0.000753731,0.000602265,10,gaussian
12,11,1,0.961128032,0.01434347,0.000797979,0.000590935,0.014923579,0.000830253,0.000614835,10,gaussian
12,12,1,0.961755379,0.014738012,0.000838569,0.000554711,0.015324076,0.000871915,0.00057677,10,gaussian
12,13,1,0.960921691,0.013237899,0.00075275,0.000412341,0.013776252,0.000783362,0.00042911,10,gaussian
12,14,0,0.993904677,0.992312637,0.992111008,0.018990388,0.998398196,0.998195331,0.01910685,10,gaussian
13,0,0,0.998987234,0.998979369,0.99897821,0.021317979,0.999992126,0.999990966,0.021339591,10,gaussian
13,1,0,0.994320462,0.994282029,0.994277389,0.076958072,0.999961348,0.999956681,0.077397655,10,gaussian
13,2,0,0.993956429,0.993939337,0.993940238,0.096328899,0.999982804,0.99998371,0.096914609,10,gaussian
13,3,0,0.994183185,0.994158294,0.994154174,0.03496335,0.999974963,0.999970819,0.035167915,10,gaussian
13,4,0,0.991437986,0.99142245,0.991423892,0.168500318,0.99998433,0.999985784,0.16995548,10,gaussian
13,5,0,0.988911476,0.988901642,0.988905092,0.306088012,0.999990056,0.999993544,0.309520134,10,gaussian
13,6,0,0.996198775,0.996144456,0.996147165,0.047618688,0.999945474,0.999948193,0.047800388,10,gaussian
13,7,0,0.995011588,0.994967608,0.994961139,0.027111498,0.999955799,0.999949297,0.02724742,10,gaussian
13,8,0,0.992748666,0.992643971,0.992667492,0.262079116,0.99989454,0.999918233,0.263993421,10,gaussian
13,9,0,0.993748203,0.993520104,0.993508959,0.068005445,0.999770466,0.999759251,0.068433276,10,gaussian
13,10,1,0.959928343,0.012418117,0.00067013,0.000533626,0.012936504,0.000698104,0.000555902,10,gaussian
13,11,1,0.960433659,0.010730139,0.000679051,0.000516062,0.011172181,0.000707026,0.000537322,10,gaussian
13,12,1,0.961263863,0.014539793,0.000883826,0.000688715,0.015125704,0.000919442,0.000716468,10,gaussian
13,13,1,0.961793326,0.017799565,0.000890445,0.000653921,0.018506642,0.000925817,0.000679897,10,gaussian
13,14,1,0.961627154,0.016134546,0.000999185,0.000739596,0.01677838,0.001039057,0.000769109,10,gaussian
14,0,0,0.994299978,0.9942649,0.994272046,0.036362156,0.999964721,0.999971908,0.03657061,10,gaussian
14,1,0,0.995652251,0.995615974,0.995616564,0.040115678,0.999963564,0.999964157,0.040290852,10,gaussian
14,2,0,0.996935928,0.996918868,0.996918539,0.026070195,0.999982887,0.999982558,0.026150321,10,gaussian
14,3,0,0.987105728,0.987073748,0.987094733,0.869689767,0.999967603,0.999988862,0.881050269,10,gaussian
14,4,0,0.997399122,0.99734707,0.997350664,0.077039831,0.999947812,0.999951416,0.077240725,10,gaussian
14,5,0,0.997789727,0.997732668,0.997734788,0.05283535,0.999942815,0.999944939,0.052952389,10,gaussian
14,6,0,0.997417977,0.997272995,0.997242175,0.009502076,0.999854643,0.999823743,0.009526674,10,gaussian
14,7,0,0.997273052,0.997194173,0.997157858,0.014376244,0.999920906,0.999884491,0.014415555,10,gaussian
14,8,1,0.960186023,0.011783552,0.00056394,0.000501127,0.012272155,0.000587324,0.000521906,10,gaussian
14,9,1,0.960527779,0.014108968,0.000801052,0.000682927,0.014688767,0.00083397,0.000710992,10,gaussian
14,10,1,0.961727207,0.013505319,0.000848478,0.000674803,0.014042775,0.000882244,0.000701657,10,gaussian
14,11,1,0.961130713,0.015641396,0.000918531,0.000678543,0.016273952,0.000955677,0.000705984,10,gaussian
14,12,1,0.961838623,0.012087302,0.000774955,0.000474449,0.012566871,0.000805701,0.000493273,10,gaussian
14,13,0,0.995375521,0.994591727,0.994733186,0.030760122,0.999212564,0.99935468,0.030903032,10,gaussian
14,14,0,0.996436588,0.996102934,0.996160554,0.013788536,0.999665152,0.999722978,0.013837846,10,gaussian
15,0,0,0.995777963,0.995742226,0.995741218,0.047465286,0.999964111,0.999963099,0.047666536,10,gaussian
15,1,0,0.995954408,0.995913834,0.99591248,0.01801129,0.999959261,0.999957902,0.018084452,10,gaussian
15,2,0,0.996877736,0.996855673,0.99685741,0.036830889,0.999977869,0.999979611,0.036946245,10,gaussian
15,3,0,0.99247289,0.992463292,0.992461721,0.264501032,0.999990329,0.999988747,0.26650706,10,gaussian
15,4,0,0.995089794,0.995078349,0.995076261,0.082627807,0.999988499,0.9999864,0.083035529,10,gaussian
15,5,0,0.997800186,0.997790958,0.997791437,0.032796325,0.999990752,0.999991232,0.032868629,10,gaussian
15,6,0,0.990983258,0.990926531,0.990921216,0.204423033,0.999942756,0.999937393,0.206283034,10,gaussian
15,7,0,0.988284337,0.988153907,0.98813773,0.364600313,0.999868024,0.999851655,0.368922484,10,gaussian
15,8,0,0.986272344,0.985909375,0.985900887,0.571480567,0.99963198,0.999623374,0.579434849,10,gaussian
