snr_db,freq_sep,eig_mag,eig_mag_spread,rho_mode,delays_over_timesteps,num_delays,temporal_dim,spatial_dim,num_modes,top_amplitude,max_rank,artificial_damping,n_iter,dt,noise_mode,base_random_seed,random_seed,method,abs_diff_mean,abs_diff_std,bias_frac_over,bias_frac_under,bias_skewness,order_hit_prob,mean_time_sec,precision,recall,f1,accuracy,tp,fp,fn,tn,max_pa_clean_mean,max_pa_clean_std,sine_max_pa_clean_mean,sine_max_pa_clean_std,mean_pa_clean_mean,mean_pa_clean_std,max_pa_practical_mean,max_pa_practical_std,sine_max_pa_practical_mean,sine_max_pa_practical_std,mean_pa_practical_mean,mean_pa_practical_std,job_id
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,ExactModeNorm,11.002,0.0774338427304237,1.0,0.0,4.230119002618243,0.0,1.2843123393058775,0.0003076449776957,0.002,0.0005332622317024,0.0004,2.0,6499.0,998.0,1.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,FixedEigenvalueBVFit,3.022,2.6984284315134244,0.796,0.0,0.6881597175569427,0.204,1.3102808313369751,0.3974512146555157,0.998,0.5684990031330105,0.798,998.0,1513.0,2.0,4987.0,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,FixedEigenvalueBVFit,3.436,2.750618839461404,0.816,0.0,0.4317404776415721,0.184,1.2989592170715332,0.3675496688741722,0.999,0.5373856912318451,0.7706666666666667,999.0,1719.0,1.0,4781.0,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,FixedEigenvalueBVFit,0.056,0.3299454500368204,0.032,0.002,6.609135880831472,0.966,1.2843123393058775,0.9736842105263158,0.999,0.9861796643632774,0.9962666666666666,999.0,27.0,1.0,6473.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,FixedEigenvalueBVFit+ESL,4.318,3.029996039601372,0.902,0.0,0.3817413194035643,0.098,1.3102808313369751,0.3165558721114276,1.0,0.4808848280836739,0.7121333333333333,1000.0,2159.0,0.0,4341.0,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,FixedEigenvalueBVFit+ESL,4.668,2.953265311481513,0.92,0.0,0.2055882108057058,0.08,1.2989592170715332,0.2996400719856029,0.999,0.4610059990770651,0.6885333333333333,999.0,2335.0,1.0,4165.0,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,FixedEigenvalueBVFit+ESL,0.138,0.5752877540848579,0.072,0.0,4.970490151243809,0.928,1.2843123393058775,0.9354536950420954,1.0,0.9666505558240696,0.9908,1000.0,69.0,0.0,6431.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,GAP,0.998,0.0446766158073773,0.0,0.998,22.293541755585085,0.002,1.3102808313369751,,,,,,,,,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,GAP,0.998,0.0446766158073773,0.0,0.998,22.293541755585093,0.002,1.2989592170715332,,,,,,,,,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,GAP,1.0,0.0,0.0,1.0,,0.0,1.2843123393058775,,,,,,,,,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,NestedDMD,4.312,3.489793117077286,0.848,0.0,0.4228232496472555,0.152,1.3102808313369751,0.3168567807351077,1.0,0.4812319538017324,0.7125333333333334,1000.0,2156.0,0.0,4344.0,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,NestedDMD,4.576,3.515711023391997,0.854,0.0,0.3435838977698664,0.146,1.2989592170715332,0.3038321167883211,0.999,0.4659514925373134,0.6946666666666667,999.0,2289.0,1.0,4211.0,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,NestedDMD,0.02,0.1536229149573721,0.014,0.004,6.279957512121597,0.982,1.2843123393058775,0.9920477137176938,0.998,0.9950149551345964,0.9986666666666668,998.0,8.0,2.0,6492.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,NestedDMD+ESL,3.696,3.095090305629224,0.892,0.0,0.8220215890767071,0.108,1.3102808313369751,0.351123595505618,1.0,0.5197505197505198,0.7536,1000.0,1848.0,0.0,4652.0,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,NestedDMD+ESL,4.128,3.21366084084802,0.892,0.0,0.6338187303431972,0.108,1.2989592170715332,0.3260443864229765,0.999,0.4916338582677165,0.7245333333333334,999.0,2065.0,1.0,4435.0,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,NestedDMD+ESL,0.044,0.2409647277092645,0.034,0.002,5.734288471987366,0.964,1.2843123393058775,0.9794117647058824,0.999,0.9891089108910892,0.9970666666666668,999.0,21.0,1.0,6479.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,bi_gaussian,196,10196,STC,4.496,3.509128666777552,0.804,0.094,0.2952552774446695,0.102,1.3102808313369751,0.2618896639188332,0.826,0.3976889744824265,0.6664,826.0,2328.0,174.0,4172.0,0.6670907082475701,0.0441095254583149,0.6180996134201431,0.0344659569211072,0.5305072079380418,0.0277172742999444,0.1050809448486807,0.0283111840830183,0.1048421017770738,0.0280970006815309,0.0656733200528282,0.0149661690761309,10
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,9196,STC,4.566,3.696166121807839,0.81,0.088,0.3707715029996917,0.102,1.2989592170715332,0.254773082942097,0.814,0.3880810488676996,0.6577333333333333,814.0,2381.0,186.0,4119.0,0.6668307101346119,0.04638376150284,0.6178312957530836,0.0362318342924641,0.5301770493072988,0.0275941094283411,0.105588382410368,0.030233402750016,0.1053397289357884,0.029997066462643,0.0658921017092258,0.0159989128899897,9
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,11196,STC,1.92,2.51666445916018,0.532,0.164,1.681731651157259,0.304,1.2843123393058775,0.4910913140311804,0.882,0.630901287553648,0.8624,882.0,914.0,118.0,5586.0,0.6453484055164299,0.1110813300058063,0.5970166787552653,0.0661268110627957,0.4713839542480146,0.0572793690453892,0.2234079154799073,0.160488091359056,0.215499889760065,0.1191815837693595,0.1279894633418612,0.0807121535480567,11
-10.0,0.01,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,bi_gaussian,196,13196,AIC,1.936,0.2447529366524536,0.0,1.0,3.5627764550103427,0.0,1.290149015903473,,,,,,,,,0.9323900219350328,0.1504919602725565,0.7932080675258236,0.0621929817246337,0.6598341247788583,0.0559518514586013,0.3354170423957071,0.2935206284567406,0.3048005255255381,0.197542600600606,0.1467353018692266,0.0999268818424952,13
