snr_db,freq_sep,eig_mag,eig_mag_spread,rho_mode,delays_over_timesteps,num_delays,temporal_dim,spatial_dim,num_modes,top_amplitude,max_rank,artificial_damping,n_iter,dt,noise_mode,base_random_seed,random_seed,method,abs_diff_mean,abs_diff_std,bias_frac_over,bias_frac_under,bias_skewness,order_hit_prob,mean_time_sec,precision,recall,f1,accuracy,tp,fp,fn,tn,max_pa_clean_mean,max_pa_clean_std,sine_max_pa_clean_mean,sine_max_pa_clean_std,mean_pa_clean_mean,mean_pa_clean_std,max_pa_practical_mean,max_pa_practical_std,sine_max_pa_practical_mean,sine_max_pa_practical_std,mean_pa_practical_mean,mean_pa_practical_std,job_id
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,47,1.0,500,1.0,gaussian,196,624196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.8806731953620911,0.0638297872340425,1.0,0.12,0.0638297872340425,1500.0,22000.0,0.0,0.0,0.0708499191425864,0.0036476074454499,0.0707901898826293,0.0036384459707387,0.0472246810694771,0.0014243890187592,0.0047557791742804,0.0004269628438267,0.004755760811118,0.000426957867578,0.0024170232193645,0.0001507878544874,624
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,47,1.0,500,1.0,hetero,196,626196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.8857774400711059,0.0638297872340425,1.0,0.12,0.0638297872340425,1500.0,22000.0,0.0,0.0,0.0546183505299705,0.0027150738225115,0.0545909970280631,0.0027109649152762,0.0327645207673707,0.0010366118758437,0.0054640205619909,0.0005395578103095,0.0054639925729714,0.000539549477305,0.0027707103294838,0.0001864647619959,626
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,47,1.0,500,1.0,bi_gaussian,196,625196,STC,,,0.0,0.0,,0.0,0.8813039937019348,0.0638297872340425,1.0,0.12,0.0638297872340425,1500.0,22000.0,0.0,0.0,0.0709673873827131,0.0037129735081701,0.0709073442665372,0.0037035615558635,0.0473227619737549,0.0014168947247949,0.0047583061922703,0.0004410612396593,0.0047582877718638,0.0004410561194866,0.0024232004774883,0.0001576761618629,625
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,47,1.0,500,1.0,gaussian,196,624196,STC,,,0.0,0.0,,0.0,0.8806731953620911,0.0638297872340425,1.0,0.12,0.0638297872340425,1500.0,22000.0,0.0,0.0,0.0708499191425864,0.0036476074454499,0.0707901898826293,0.0036384459707387,0.0472246810694771,0.0014243890187592,0.0047557791742804,0.0004269628438267,0.004755760811118,0.000426957867578,0.0024170232193645,0.0001507878544874,624
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,47,1.0,500,1.0,hetero,196,626196,STC,,,0.0,0.0,,0.0,0.8857774400711059,0.0638297872340425,1.0,0.12,0.0638297872340425,1500.0,22000.0,0.0,0.0,0.0546183505299705,0.0027150738225115,0.0545909970280631,0.0027109649152762,0.0327645207673707,0.0010366118758437,0.0054640205619909,0.0005395578103095,0.0054639925729714,0.000539549477305,0.0027707103294838,0.0001864647619959,626
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,BIC,0.0,0.0,0.0,0.0,,1.0,1.3375146889686584,,,,,,,,,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,BIC,0.0,0.0,0.0,0.0,,1.0,1.0143629403114318,,,,,,,,,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,BIC,0.0,0.0,0.0,0.0,,1.0,1.3379780168533326,,,,,,,,,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.3375146889686584,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,26000.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.0143629403114318,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,26000.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.3379780168533326,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,26000.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,1.3375146889686584,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,26000.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,1.0143629403114318,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,26000.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,ExactModeNorm,0.37,3.718211935863797,0.01,0.0,10.15630818161675,0.99,1.3379780168533326,0.88486646884273,0.994,0.9362637362637364,0.9926181818181818,1491.0,194.0,9.0,25806.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.3375146889686584,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.0143629403114318,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.3379780168533326,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.3375146889686584,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.0143629403114318,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.3379780168533326,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,GAP,1.28,0.96,0.0,0.64,0.5833333333333336,0.36,1.3375146889686584,,,,,,,,,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,GAP,1.272,0.962297251372984,0.0,0.636,0.56531388739169,0.364,1.0143629403114318,,,,,,,,,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,GAP,1.384,0.923333092659415,0.0,0.692,0.8317691698756084,0.308,1.3379780168533326,,,,,,,,,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,NestedDMD,,,0.0,0.0,,0.0,1.3375146889686584,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,NestedDMD,,,0.0,0.0,,0.0,1.0143629403114318,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,NestedDMD,,,0.0,0.0,,0.0,1.3379780168533326,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.3375146889686584,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.0143629403114318,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.3379780168533326,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,bi_gaussian,196,634196,STC,,,0.0,0.0,,0.0,1.3375146889686584,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0708477089927311,0.0036071453298896,0.0707879946340597,0.0035980254384814,0.0472238186811443,0.0014123597932892,0.0047752036617312,0.0004138682681504,0.0047751851028981,0.0004138634191535,0.0024270553803937,0.0001485809717027,634
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,gaussian,196,633196,STC,,,0.0,0.0,,0.0,1.0143629403114318,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0709258047641429,0.0038846360939118,0.0708658199244541,0.0038747791206217,0.0473033534872189,0.0014386656895929,0.0047413363119939,0.0004605316510304,0.0047413180370815,0.0004605261539225,0.0024157131167162,0.0001625985872263,633
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,55,1.0,500,1.0,hetero,196,635196,STC,,,0.0,0.0,,0.0,1.3379780168533326,0.0545454545454545,1.0,0.1034482758620689,0.0545454545454545,1500.0,26000.0,0.0,0.0,0.0547205434091368,0.0028564212390127,0.0546930150068594,0.0028520649131229,0.0327930864614608,0.0010736543075555,0.0054432328562919,0.000536784607483,0.0054432051861812,0.000536776324953,0.0027616106632227,0.00019115459276,635
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,BIC,0.0,0.0,0.0,0.0,,1.0,1.1774730763435364,,,,,,,,,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,BIC,0.0,0.0,0.0,0.0,,1.0,1.460546444892883,,,,,,,,,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,BIC,0.0,0.0,0.0,0.0,,1.0,1.1807142629623413,,,,,,,,,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.1774730763435364,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,30000.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.460546444892883,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,30000.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,1.1807142629623413,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,30000.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,1.1774730763435364,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,30000.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,1.460546444892883,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,30000.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,ExactModeNorm,6.04,14.734802340038364,0.178,0.004,2.258901720716699,0.818,1.1807142629623413,0.3181011535048802,0.956,0.4773635153129161,0.9003174603174603,1434.0,3074.0,66.0,26926.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.1774730763435364,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.460546444892883,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,1.1807142629623413,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.1774730763435364,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.460546444892883,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,1.1807142629623413,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,GAP,1.3,0.9539392014169455,0.0,0.65,0.6289709020331512,0.35,1.1774730763435364,,,,,,,,,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,GAP,1.352,0.9360000000000002,0.0,0.676,0.7521367521367519,0.324,1.460546444892883,,,,,,,,,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,GAP,1.392,0.9199652167337632,0.0,0.696,0.8522061331661065,0.304,1.1807142629623413,,,,,,,,,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,NestedDMD,,,0.0,0.0,,0.0,1.1774730763435364,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,NestedDMD,,,0.0,0.0,,0.0,1.460546444892883,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,NestedDMD,,,0.0,0.0,,0.0,1.1807142629623413,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,bi_gaussian,196,643196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.1774730763435364,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0707238978500561,0.0034156957688562,0.0706645409065963,0.0034070326518544,0.0472059188181511,0.0013321133782786,0.004749513847488,0.0004346957782605,0.0047494955357041,0.0004346905801326,0.0024161619022876,0.0001526573539514,643
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,gaussian,196,642196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.460546444892883,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.0708928511694524,0.0035074463285826,0.0708330466285213,0.0034984633194651,0.0472783142188238,0.0013552983925828,0.0047699119851649,0.0004267752724013,0.0047698934580791,0.0004267701663431,0.0024241375631569,0.0001499148187372,642
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,1.0,63,1.0,500,1.0,hetero,196,644196,NestedDMD+ESR,,,0.0,0.0,,0.0,1.1807142629623413,0.0476190476190476,1.0,0.0909090909090909,0.0476190476190476,1500.0,30000.0,0.0,0.0,0.054484552973283,0.0027297208913434,0.0544573975053621,0.0027256520305897,0.0327169362745985,0.0010139426194572,0.0054147644168914,0.0005259465409052,0.0054147372051949,0.0005259386237385,0.0027538620857985,0.0001826059354421,644
